CustomerID,Recency,Frequency,Monetary,Is_Churned
107582,114,8,13.0,0
107583,162,5,14.0,0
107584,128,4,4.0,0
107585,278,7,17.0,0
107586,281,3,4.0,0
107587,205,7,10.0,0
107588,314,3,5.0,1
107589,117,7,17.0,0
107590,66,6,13.0,0
107591,57,3,8.0,0
107592,10,2,4.0,0
107593,57,4,8.0,0
107594,87,4,4.0,0
107595,192,5,12.0,0
107596,117,7,9.0,0
107597,176,4,6.0,0
107598,512,6,8.0,1
107599,358,2,6.0,1
107600,178,1,3.0,0
107601,137,4,10.0,0
107602,236,6,14.0,0
107603,481,3,6.0,1
107604,43,6,13.0,0
107605,49,8,16.0,0
107606,48,3,5.0,0
107607,164,7,10.0,0
107608,355,2,3.0,1
107609,257,8,16.0,0
107610,668,5,16.0,1
107611,137,3,6.0,0
107612,279,6,10.0,0
107613,188,6,14.0,0
107614,367,10,20.0,1
107615,147,7,18.0,0
107616,150,5,6.0,0
107617,167,8,19.0,0
107618,54,7,10.0,0
107619,10,7,17.0,0
107620,57,9,13.0,0
107621,244,4,8.0,0
107622,196,2,6.0,0
107623,224,5,10.0,0
107624,546,5,9.0,1
107625,410,4,10.0,1
107626,147,7,12.0,0
107627,88,3,5.0,0
107628,25,3,3.0,0
107629,543,3,7.0,1
107630,193,5,7.0,0
107631,22,5,5.0,0
107632,170,5,8.0,0
107633,70,6,12.0,0
107634,140,4,5.0,0
107635,250,11,21.0,0
107636,31,7,16.0,0
107637,443,2,2.0,1
107638,136,4,8.0,0
107639,79,5,7.0,0
107640,330,7,17.0,1
107641,109,7,11.0,0
107642,213,3,5.0,0
107643,32,9,14.0,0
107644,140,7,14.0,0
107645,132,6,12.0,0
107646,245,6,10.0,0
107647,873,2,3.0,1
107648,150,6,11.0,0
107649,84,5,7.0,0
107650,55,9,12.0,0
107651,63,6,11.0,0
107652,53,3,6.0,0
107653,347,3,6.0,1
107654,218,4,10.0,0
107655,306,5,5.0,1
107656,260,7,13.0,0
107657,365,5,11.0,1
107658,46,6,13.0,0
107659,48,5,12.0,0
107660,125,3,4.0,0
107661,16,5,9.0,0
107662,254,4,6.0,0
107663,351,4,9.0,1
107664,237,7,12.0,0
107665,390,4,11.0,1
107666,268,3,8.0,0
107668,40,9,14.0,0
107669,396,7,19.0,1
107670,353,5,8.0,1
107671,69,11,19.0,0
107672,156,11,24.0,0
107673,152,5,6.0,0
107674,297,4,12.0,1
107675,54,3,9.0,0
107676,434,5,14.0,1
107677,23,8,18.0,0
107678,124,5,8.0,0
107679,125,6,12.0,0
107680,44,5,11.0,0
107681,173,7,11.0,0
107682,107,7,13.0,0
107683,769,2,2.0,1
107684,272,5,8.0,0
107685,115,5,9.0,0
107686,465,3,6.0,1
107687,3,3,4.0,0
107688,83,2,5.0,0
107689,59,5,10.0,0
107690,229,2,3.0,0
107691,364,2,4.0,1
107692,92,10,18.0,0
107693,121,6,9.0,0
107694,617,2,2.0,1
107695,262,5,16.0,0
107696,138,4,6.0,0
107697,41,3,6.0,0
107698,182,7,15.0,0
107699,154,4,8.0,0
107700,4,6,14.0,0
107701,288,10,19.0,1
107702,163,10,22.0,0
107703,207,5,10.0,0
107704,555,4,8.0,1
107705,31,4,10.0,0
107706,321,8,16.0,1
107707,180,7,12.0,0
107708,391,2,4.0,1
107709,424,4,8.0,1
107710,348,2,3.0,1
107711,94,9,16.0,0
107712,37,6,12.0,0
107713,474,3,9.0,1
107714,139,6,9.0,0
107715,397,2,3.0,1
107716,199,9,16.0,0
107717,135,4,6.0,0
107718,49,2,3.0,0
107719,66,7,11.0,0
107720,185,4,9.0,0
107721,226,4,6.0,0
107722,160,4,9.0,0
107723,125,5,12.0,0
107724,255,1,1.0,0
107725,340,6,12.0,1
107726,4,4,9.0,0
107727,276,5,9.0,0
107728,4,5,7.0,0
107729,50,6,12.0,0
107730,45,5,11.0,0
107731,56,12,28.0,0
107732,42,8,15.0,0
107733,224,9,22.0,0
107734,46,2,2.0,0
107735,473,5,13.0,1
107736,103,6,13.0,0
107737,304,2,3.0,1
107738,19,8,14.0,0
107739,40,8,22.0,0
107740,451,3,3.0,1
107741,124,5,12.0,0
107742,329,5,5.0,1
107743,153,5,14.0,0
107744,451,4,7.0,1
107745,19,4,7.0,0
107746,43,5,9.0,0
107747,557,3,7.0,1
107748,25,5,10.0,0
107749,140,8,14.0,0
107750,137,3,4.0,0
107751,157,5,10.0,0
107752,24,11,15.0,0
107753,140,5,7.0,0
107754,298,7,14.0,1
107755,151,3,3.0,0
107756,155,6,10.0,0
107757,42,8,14.0,0
107758,158,3,5.0,0
107759,62,9,16.0,0
107760,276,2,4.0,0
107761,659,2,6.0,1
107762,194,6,12.0,0
107763,442,3,4.0,1
107764,57,4,7.0,0
107765,172,4,12.0,0
107766,50,8,22.0,0
107767,541,1,3.0,1
107768,302,6,17.0,1
107769,136,6,9.0,0
107770,213,4,5.0,0
107771,81,8,18.0,0
107772,379,4,5.0,1
107773,327,6,9.0,1
107774,68,6,11.0,0
107775,169,8,12.0,0
107776,31,4,9.0,0
107777,208,4,6.0,0
107778,242,1,1.0,0
107779,31,7,9.0,0
107780,115,6,8.0,0
107781,268,3,5.0,0
107782,244,7,16.0,0
107783,358,7,11.0,1
107784,28,4,11.0,0
107785,458,2,5.0,1
107786,618,2,2.0,1
107787,631,2,6.0,1
107788,175,8,15.0,0
107789,319,5,8.0,1
107790,248,5,9.0,0
107791,37,5,11.0,0
107792,74,4,4.0,0
107793,187,7,12.0,0
107794,357,5,16.0,1
107795,66,4,6.0,0
107796,181,3,5.0,0
107797,183,6,11.0,0
107798,50,4,10.0,0
107799,30,2,3.0,0
107800,235,8,11.0,0
107801,24,11,22.0,0
107802,67,4,11.0,0
107803,395,2,5.0,1
107804,84,5,7.0,0
107805,45,8,9.0,0
107806,5,7,11.0,0
107807,474,4,14.0,1
107808,70,5,9.0,0
107809,182,4,4.0,0
107810,77,5,9.0,0
107811,83,8,13.0,0
107812,89,6,13.0,0
107813,304,5,10.0,1
107814,37,3,7.0,0
107815,215,3,4.0,0
107816,505,3,8.0,1
107817,221,6,7.0,0
107818,17,5,14.0,0
107819,136,1,3.0,0
107820,86,7,13.0,0
107821,61,6,10.0,0
107822,47,3,3.0,0
107823,613,1,1.0,1
107824,92,6,6.0,0
107825,289,4,8.0,1
107826,74,6,12.0,0
107827,377,3,12.0,1
107828,2,11,21.0,0
107829,164,5,7.0,0
107830,53,2,3.0,0
107831,152,4,6.0,0
107832,134,4,7.0,0
107833,85,4,13.0,0
107834,330,2,3.0,1
107835,35,4,10.0,0
107836,139,4,7.0,0
107837,37,8,18.0,0
107838,200,9,18.0,0
107839,5,10,19.0,0
107840,120,8,12.0,0
107841,95,7,19.0,0
107842,207,4,7.0,0
107843,422,2,4.0,1
107844,123,5,7.0,0
107845,51,6,13.0,0
107846,172,9,17.0,0
107847,178,4,12.0,0
107848,487,3,7.0,1
107849,264,3,4.0,0
107850,2,8,12.0,0
107851,52,6,13.0,0
107852,281,7,11.0,0
107853,273,8,15.0,0
107854,270,5,9.0,0
107855,135,7,13.0,0
107856,243,5,13.0,0
107857,208,7,19.0,0
107858,88,3,7.0,0
107859,284,5,13.0,0
107860,590,3,7.0,1
107861,583,4,10.0,1
107862,3,4,6.0,0
107863,123,4,5.0,0
107864,471,3,3.0,1
107865,151,6,9.0,0
107866,195,7,12.0,0
107867,295,2,6.0,1
107868,54,5,8.0,0
107869,303,4,10.0,1
107870,90,3,6.0,0
107871,403,2,3.0,1
107872,197,8,15.0,0
107873,139,3,6.0,0
107874,45,3,8.0,0
107875,190,5,8.0,0
107876,75,6,12.0,0
107877,342,5,10.0,1
107878,502,3,8.0,1
107879,204,5,6.0,0
107880,10,5,8.0,0
107881,165,6,8.0,0
107882,29,5,8.0,0
107883,192,4,5.0,0
107884,42,7,9.0,0
107885,138,2,3.0,0
107886,180,3,7.0,0
107887,108,4,7.0,0
107888,153,5,7.0,0
107889,256,5,10.0,0
107890,349,3,7.0,1
107891,212,2,4.0,0
107892,320,3,4.0,1
107893,376,4,8.0,1
107894,651,3,6.0,1
107895,31,2,3.0,0
107896,758,1,1.0,1
107897,3,5,8.0,0
107898,108,6,10.0,0
107899,564,1,1.0,1
107900,206,3,7.0,0
107901,420,2,4.0,1
107902,41,8,16.0,0
107903,45,4,10.0,0
107904,360,4,5.0,1
107905,285,6,11.0,0
107906,2,4,4.0,0
107907,265,5,10.0,0
107908,42,9,15.0,0
107909,182,7,13.0,0
107910,38,9,19.0,0
107911,51,6,7.0,0
107912,158,2,3.0,0
107913,9,6,10.0,0
107914,341,3,7.0,1
107915,153,2,2.0,0
107916,26,7,10.0,0
107917,205,8,13.0,0
107918,85,7,13.0,0
107919,250,6,11.0,0
107920,18,4,6.0,0
107921,271,7,10.0,0
107922,166,4,8.0,0
107923,143,3,5.0,0
107924,195,4,8.0,0
107925,20,6,12.0,0
107926,17,5,10.0,0
107927,159,1,1.0,0
107928,92,5,8.0,0
107929,93,6,12.0,0
107930,184,5,8.0,0
107931,304,4,10.0,1
107932,179,2,4.0,0
107933,239,5,8.0,0
107934,52,8,13.0,0
107935,45,9,12.0,0
107936,321,5,10.0,1
107937,34,5,6.0,0
107938,50,9,20.0,0
107939,168,3,8.0,0
107940,183,9,13.0,0
107941,348,3,7.0,1
107942,208,6,12.0,0
107943,131,9,19.0,0
107944,119,4,6.0,0
107945,143,7,10.0,0
107946,17,5,9.0,0
107948,422,4,6.0,1
107949,10,4,6.0,0
107950,75,5,10.0,0
107951,85,6,12.0,0
107952,305,5,9.0,1
107953,209,3,3.0,0
107954,181,7,14.0,0
107955,50,4,12.0,0
107956,42,8,11.0,0
107957,93,5,10.0,0
107958,386,4,4.0,1
107959,178,4,7.0,0
107960,388,5,10.0,1
107961,122,8,12.0,0
107962,284,6,13.0,0
107963,63,7,15.0,0
107964,177,2,6.0,0
107965,38,6,9.0,0
107966,568,6,12.0,1
107967,19,6,13.0,0
107968,271,3,3.0,0
107969,179,8,17.0,0
107970,10,3,7.0,0
107971,273,5,8.0,0
107972,360,4,12.0,1
107973,176,5,8.0,0
107974,173,5,13.0,0
107975,199,5,7.0,0
107976,300,4,12.0,1
107978,28,5,7.0,0
107979,69,8,14.0,0
107980,83,4,5.0,0
107981,219,2,3.0,0
107982,339,5,12.0,1
107983,65,6,9.0,0
107984,191,6,9.0,0
107985,255,7,13.0,0
107986,78,3,6.0,0
107987,98,6,8.0,0
107988,168,3,4.0,0
107989,171,6,10.0,0
107990,166,4,6.0,0
107991,460,3,3.0,1
107992,19,6,11.0,0
107993,1,3,5.0,0
107994,175,3,6.0,0
107995,151,4,11.0,0
107996,602,3,8.0,1
107997,245,4,7.0,0
107998,32,7,10.0,0
107999,452,4,8.0,1
108000,240,5,14.0,0
108001,80,6,17.0,0
108002,190,4,7.0,0
108003,133,1,1.0,0
108004,157,5,13.0,0
108005,25,6,11.0,0
108006,53,5,10.0,0
108007,351,5,7.0,1
108008,225,6,13.0,0
108009,20,8,13.0,0
108010,384,4,8.0,1
108011,409,4,7.0,1
108012,282,6,9.0,0
108013,15,5,14.0,0
108014,10,4,7.0,0
108015,66,7,9.0,0
108016,46,6,15.0,0
108017,150,8,16.0,0
108018,79,8,15.0,0
108019,286,3,4.0,0
108020,628,1,2.0,1
108021,194,4,5.0,0
108022,80,3,9.0,0
108023,101,8,10.0,0
108024,307,8,16.0,1
108025,292,5,12.0,1
108026,254,1,2.0,0
108027,163,4,11.0,0
108028,64,4,7.0,0
108029,628,6,11.0,1
108030,80,5,9.0,0
108031,55,3,5.0,0
108032,225,2,2.0,0
108033,18,9,14.0,0
108034,631,3,5.0,1
108035,273,2,3.0,0
108036,89,7,9.0,0
108037,298,4,4.0,1
108038,240,5,11.0,0
108039,181,8,16.0,0
108040,351,3,7.0,1
108041,594,2,5.0,1
108042,301,5,11.0,1
108043,225,5,9.0,0
108044,61,5,13.0,0
108045,47,8,16.0,0
108046,390,2,4.0,1
108047,3,6,11.0,0
108048,84,10,19.0,0
108049,335,7,14.0,1
108050,142,3,3.0,0
108051,152,8,11.0,0
108052,71,5,9.0,0
108053,472,9,19.0,1
108054,420,4,6.0,1
108055,214,6,12.0,0
108056,444,3,8.0,1
108057,431,3,4.0,1
108058,154,6,9.0,0
108059,104,8,11.0,0
108060,295,6,13.0,1
108061,48,3,5.0,0
108062,311,4,7.0,1
108063,304,5,11.0,1
108064,455,2,4.0,1
108065,646,1,1.0,1
108066,47,6,10.0,0
108067,385,3,7.0,1
108068,110,5,13.0,0
108069,205,4,8.0,0
108070,143,4,5.0,0
108071,247,7,9.0,0
108072,372,7,13.0,1
108073,144,7,11.0,0
108074,13,6,13.0,0
108075,116,4,10.0,0
108076,497,2,3.0,1
108077,77,8,15.0,0
108078,338,3,9.0,1
108079,115,6,9.0,0
108080,194,5,6.0,0
108081,155,6,13.0,0
108082,462,2,3.0,1
108083,123,5,12.0,0
108084,13,6,8.0,0
108085,666,6,8.0,1
108086,223,5,6.0,0
108087,89,9,13.0,0
108088,90,1,3.0,0
108089,31,7,13.0,0
108090,318,5,9.0,1
108091,240,4,7.0,0
108092,21,10,21.0,0
108093,12,5,10.0,0
108094,491,3,6.0,1
108095,224,5,10.0,0
108096,159,3,5.0,0
108097,17,6,13.0,0
108098,220,5,7.0,0
108099,91,9,17.0,0
108100,3,8,17.0,0
108101,305,6,10.0,1
108102,292,4,8.0,1
108103,277,3,9.0,0
108104,149,3,3.0,0
108105,134,3,4.0,0
108106,104,5,6.0,0
108107,100,5,10.0,0
108108,74,7,8.0,0
108109,91,8,16.0,0
108110,33,9,18.0,0
108111,467,3,5.0,1
108112,351,3,9.0,1
108113,657,2,3.0,1
108114,61,6,9.0,0
108115,260,4,6.0,0
108116,7,3,4.0,0
108117,290,4,7.0,1
108118,226,3,5.0,0
108119,248,5,13.0,0
108120,1,7,21.0,0
108121,332,5,8.0,1
108122,172,3,4.0,0
108123,75,2,2.0,0
108124,93,6,9.0,0
108125,15,6,10.0,0
108126,40,5,9.0,0
108127,106,4,7.0,0
108128,314,4,6.0,1
108129,135,6,14.0,0
108130,773,2,4.0,1
108131,466,2,2.0,1
108132,174,7,15.0,0
108133,424,2,4.0,1
108134,42,4,12.0,0
108135,47,7,13.0,0
108136,79,8,11.0,0
108137,46,5,9.0,0
108138,402,3,4.0,1
108139,39,4,7.0,0
108140,125,4,5.0,0
108141,89,10,18.0,0
108142,21,7,11.0,0
108143,50,8,19.0,0
108144,45,4,11.0,0
108145,612,5,8.0,1
108146,84,2,2.0,0
108147,152,3,5.0,0
108148,336,5,8.0,1
108149,472,5,12.0,1
108150,264,5,6.0,0
108151,118,3,8.0,0
108152,137,3,7.0,0
108153,60,4,10.0,0
108154,49,4,13.0,0
108155,542,3,3.0,1
108156,366,4,9.0,1
108157,67,5,5.0,0
108158,37,10,22.0,0
108159,179,3,4.0,0
108160,369,4,6.0,1
108161,95,4,7.0,0
108162,173,5,9.0,0
108163,140,8,13.0,0
108164,276,4,10.0,0
108165,101,7,10.0,0
108166,276,7,18.0,0
108167,169,4,6.0,0
108168,160,2,2.0,0
108169,516,1,2.0,1
108170,478,1,1.0,1
108171,44,9,20.0,0
108172,36,7,14.0,0
108173,102,7,13.0,0
108174,528,2,2.0,1
108175,5,6,11.0,0
108176,174,1,3.0,0
108177,44,8,11.0,0
108178,2,7,11.0,0
108179,126,6,9.0,0
108180,39,6,12.0,0
108181,89,4,7.0,0
108182,313,5,13.0,1
108183,437,4,8.0,1
108184,232,7,12.0,0
108185,452,4,10.0,1
108186,238,4,6.0,0
108187,21,7,10.0,0
108188,53,8,16.0,0
108189,219,2,6.0,0
108190,22,3,3.0,0
108191,91,4,10.0,0
108192,290,3,4.0,1
108193,169,12,26.0,0
108194,71,4,8.0,0
108195,544,4,6.0,1
108196,26,6,11.0,0
108197,152,9,13.0,0
108198,77,5,10.0,0
108199,339,5,11.0,1
108200,157,5,10.0,0
108201,830,2,3.0,1
108202,415,1,1.0,1
108203,67,5,7.0,0
108204,221,3,4.0,0
108205,334,4,5.0,1
108206,61,5,13.0,0
108207,21,5,10.0,0
108208,81,9,16.0,0
108209,276,4,14.0,0
108210,273,7,11.0,0
108211,63,8,17.0,0
108212,292,7,12.0,1
108213,332,5,9.0,1
108214,186,2,4.0,0
108215,61,4,7.0,0
108216,287,7,9.0,1
108217,137,7,15.0,0
108218,12,7,14.0,0
108219,6,8,11.0,0
108220,364,2,4.0,1
108221,258,5,12.0,0
108222,560,3,5.0,1
108223,93,5,6.0,0
108224,44,5,8.0,0
108225,79,5,12.0,0
108226,617,3,8.0,1
108227,304,6,15.0,1
108228,73,4,8.0,0
108229,89,7,11.0,0
108230,81,4,7.0,0
108231,39,9,15.0,0
108232,122,5,7.0,0
108233,63,5,9.0,0
108234,48,6,10.0,0
108235,12,4,9.0,0
108236,98,5,15.0,0
108237,303,3,10.0,1
108238,277,1,3.0,0
108239,5,4,8.0,0
108240,156,6,15.0,0
108241,302,5,6.0,1
108242,287,4,7.0,1
108243,182,4,11.0,0
108244,678,2,4.0,1
108245,724,4,7.0,1
108246,601,4,8.0,1
108247,349,2,2.0,1
108248,58,5,10.0,0
108249,215,5,10.0,0
108250,69,5,13.0,0
108251,144,2,4.0,0
108252,227,7,11.0,0
108253,320,6,7.0,1
108254,296,5,10.0,1
108255,292,3,6.0,1
108256,31,5,6.0,0
108257,176,6,17.0,0
108258,299,2,4.0,1
108259,27,3,9.0,0
108260,245,6,11.0,0
108261,9,7,16.0,0
108262,358,4,6.0,1
108263,528,4,7.0,1
108264,420,4,10.0,1
108265,157,8,13.0,0
108266,354,6,11.0,1
108267,172,2,6.0,0
108269,189,2,2.0,0
108270,11,10,14.0,0
108271,45,6,13.0,0
108272,294,2,3.0,1
108273,498,4,7.0,1
108274,99,2,4.0,0
108275,297,5,10.0,1
108276,577,2,5.0,1
108277,73,5,12.0,0
108278,674,2,4.0,1
108279,158,5,6.0,0
108280,168,7,13.0,0
108281,40,4,6.0,0
108282,310,4,6.0,1
108283,312,7,13.0,1
108284,182,3,7.0,0
108285,102,4,9.0,0
108286,54,8,18.0,0
108287,113,5,10.0,0
108288,427,4,6.0,1
108289,115,6,11.0,0
108290,58,7,13.0,0
108291,190,6,14.0,0
108292,307,5,7.0,1
108293,330,4,15.0,1
108294,308,9,24.0,1
108296,87,2,3.0,0
108297,98,9,15.0,0
108298,191,6,8.0,0
108299,1,2,2.0,0
108300,8,9,16.0,0
108301,417,4,10.0,1
108302,56,3,3.0,0
108303,183,6,9.0,0
108304,85,8,16.0,0
108305,58,2,3.0,0
108306,65,8,15.0,0
108307,89,3,3.0,0
108308,694,1,1.0,1
108309,117,7,15.0,0
108310,611,5,13.0,1
108311,228,10,22.0,0
108312,301,4,7.0,1
108313,197,2,2.0,0
108314,754,1,3.0,1
108315,280,5,9.0,0
108316,250,2,5.0,0
108317,663,5,10.0,1
108318,142,7,12.0,0
108319,141,6,7.0,0
108320,140,6,7.0,0
108321,201,5,9.0,0
108322,275,4,7.0,0
108323,309,4,8.0,1
108324,565,3,6.0,1
108325,37,6,10.0,0
108326,383,2,3.0,1
108327,155,8,13.0,0
108328,71,5,5.0,0
108329,441,1,1.0,1
108330,123,7,13.0,0
108331,431,2,2.0,1
108332,270,4,7.0,0
108333,343,5,13.0,1
108334,37,5,12.0,0
108335,175,4,6.0,0
108336,600,3,10.0,1
108337,15,5,9.0,0
108338,23,6,8.0,0
108339,8,4,4.0,0
108340,711,4,6.0,1
108341,179,6,9.0,0
108342,61,4,5.0,0
108343,64,5,10.0,0
108344,443,4,5.0,1
108345,136,5,10.0,0
108346,360,2,5.0,1
108347,32,4,8.0,0
108348,49,5,5.0,0
108349,115,3,5.0,0
108350,232,5,10.0,0
108351,33,5,8.0,0
108352,275,6,14.0,0
108353,158,3,8.0,0
108354,104,6,9.0,0
108355,198,7,19.0,0
108356,249,2,3.0,0
108357,110,6,10.0,0
108358,68,5,6.0,0
108359,80,4,8.0,0
108360,165,5,12.0,0
108361,45,4,11.0,0
108362,259,5,10.0,0
108363,197,5,6.0,0
108364,179,7,10.0,0
108365,175,5,15.0,0
108366,229,8,20.0,0
108367,46,7,12.0,0
108368,111,4,5.0,0
108369,311,5,6.0,1
108370,3,6,11.0,0
108371,254,6,11.0,0
108372,151,4,12.0,0
108373,230,5,11.0,0
108374,707,2,3.0,1
108375,278,3,4.0,0
108376,119,6,15.0,0
108377,45,5,5.0,0
108378,104,4,7.0,0
108379,160,5,6.0,0
108380,294,3,4.0,1
108381,183,6,10.0,0
108382,20,5,13.0,0
108383,22,10,20.0,0
108384,436,1,1.0,1
108385,32,7,9.0,0
108386,18,3,6.0,0
108387,189,5,8.0,0
108388,29,5,12.0,0
108389,81,5,12.0,0
108390,270,6,14.0,0
108391,168,11,20.0,0
108392,337,2,4.0,1
108393,316,9,16.0,1
108394,389,3,5.0,1
108395,96,6,12.0,0
108396,240,4,7.0,0
108397,96,2,3.0,0
108398,58,6,14.0,0
108399,319,3,5.0,1
108400,629,3,7.0,1
108401,32,5,11.0,0
108402,495,4,6.0,1
108403,67,7,10.0,0
108404,338,3,5.0,1
108405,197,6,11.0,0
108406,138,5,6.0,0
108407,198,8,14.0,0
108408,172,4,5.0,0
108409,82,6,10.0,0
108410,237,7,9.0,0
108411,75,6,12.0,0
108412,269,4,5.0,0
108413,61,12,27.0,0
108414,161,3,9.0,0
108415,39,2,5.0,0
108416,295,5,6.0,1
108417,338,6,13.0,1
108418,598,3,3.0,1
108419,76,6,10.0,0
108420,137,6,10.0,0
108421,453,3,8.0,1
108422,71,5,7.0,0
108423,311,5,11.0,1
108424,255,6,13.0,0
108426,72,4,9.0,0
108428,634,4,6.0,1
108429,78,6,12.0,0
108430,433,4,8.0,1
108431,286,6,11.0,0
108432,270,4,7.0,0
108433,225,3,5.0,0
108434,244,8,12.0,0
108435,81,5,12.0,0
108436,126,5,6.0,0
108437,80,7,13.0,0
108438,71,4,9.0,0
108439,256,2,3.0,0
108440,13,3,3.0,0
108441,249,3,6.0,0
108442,270,3,7.0,0
108443,45,3,5.0,0
108444,112,7,16.0,0
108445,17,4,9.0,0
108446,129,5,9.0,0
108447,135,4,5.0,0
108448,152,5,8.0,0
108449,166,7,9.0,0
108450,161,3,11.0,0
108451,466,3,5.0,1
108452,251,4,4.0,0
108453,224,3,6.0,0
108454,156,5,11.0,0
108455,82,6,14.0,0
108456,176,4,13.0,0
108457,188,6,15.0,0
108458,297,3,6.0,1
108459,12,4,10.0,0
108460,470,5,7.0,1
108461,270,2,3.0,0
108462,100,5,7.0,0
108463,645,4,8.0,1
108464,18,6,9.0,0
108465,171,5,9.0,0
108466,150,9,20.0,0
108467,239,8,17.0,0
108468,233,2,2.0,0
108469,146,4,6.0,0
108470,54,6,6.0,0
108471,281,5,7.0,0
108472,254,5,17.0,0
108473,235,8,17.0,0
108474,130,4,9.0,0
108475,390,3,2.0,1
108476,145,8,21.0,0
108477,95,7,11.0,0
108478,70,4,7.0,0
108479,267,6,14.0,0
108480,241,6,11.0,0
108481,407,2,6.0,1
108482,60,7,12.0,0
108483,284,3,4.0,0
108484,340,5,6.0,1
108485,70,8,28.0,0
108486,104,2,7.0,0
108487,11,7,18.0,0
108488,32,7,14.0,0
108489,217,6,11.0,0
108490,31,6,12.0,0
108491,345,2,3.0,1
108492,92,8,14.0,0
108493,24,10,22.0,0
108494,332,3,6.0,1
108495,295,7,16.0,1
108496,101,6,10.0,0
108497,42,5,5.0,0
108498,153,7,10.0,0
108499,335,2,3.0,1
108500,37,2,2.0,0
108501,351,7,9.0,1
108502,197,5,13.0,0
108503,69,4,6.0,0
108504,24,3,5.0,0
108505,151,4,9.0,0
108506,12,3,6.0,0
108507,388,10,16.0,1
108508,139,9,19.0,0
108509,114,2,3.0,0
108510,19,5,11.0,0
108511,696,1,2.0,1
108512,382,2,3.0,1
108513,140,6,10.0,0
108514,213,4,8.0,0
108515,15,7,10.0,0
108516,243,4,7.0,0
108517,214,6,14.0,0
108518,216,7,14.0,0
108519,258,1,1.0,0
108520,55,2,5.0,0
108521,224,4,6.0,0
108522,377,5,8.0,1
108523,517,5,7.0,1
108524,349,1,5.0,1
108525,47,6,11.0,0
108526,333,6,15.0,1
108527,534,3,7.0,1
108528,385,6,11.0,1
108529,83,5,8.0,0
108530,11,10,21.0,0
108531,19,6,11.0,0
108532,100,8,12.0,0
108533,146,5,10.0,0
108534,65,7,15.0,0
108535,366,4,9.0,1
108536,241,5,9.0,0
108537,151,6,10.0,0
108538,48,7,15.0,0
108539,150,3,4.0,0
108540,4,5,8.0,0
108541,361,3,5.0,1
108542,166,6,15.0,0
108543,364,4,8.0,1
108544,52,4,10.0,0
108545,236,3,5.0,0
108546,105,6,9.0,0
108547,172,4,8.0,0
108548,366,4,10.0,1
108549,77,4,5.0,0
108550,20,3,9.0,0
108551,260,5,10.0,0
108552,197,4,5.0,0
108553,161,9,15.0,0
108554,47,3,4.0,0
108555,224,4,4.0,0
108556,313,4,7.0,1
108557,186,3,4.0,0
108558,230,3,5.0,0
108559,134,5,6.0,0
108560,66,7,14.0,0
108561,172,4,9.0,0
108562,423,3,9.0,1
108563,61,5,12.0,0
108564,35,12,16.0,0
108565,373,6,12.0,1
108566,174,5,9.0,0
108567,214,5,6.0,0
108568,280,6,10.0,0
108569,240,4,11.0,0
108570,63,5,9.0,0
108571,109,6,12.0,0
108572,154,5,7.0,0
108573,137,7,13.0,0
108574,105,3,5.0,0
108575,839,1,4.0,1
108576,247,7,13.0,0
108577,29,3,7.0,0
108578,173,3,3.0,0
108579,555,3,4.0,1
108580,737,1,1.0,1
108582,362,4,4.0,1
108583,24,10,13.0,0
108584,138,4,8.0,0
108585,121,7,15.0,0
108586,185,5,7.0,0
108587,278,5,7.0,0
108588,231,3,6.0,0
108589,38,6,9.0,0
108590,469,3,3.0,1
108591,72,7,17.0,0
108592,239,6,10.0,0
108593,505,1,1.0,1
108594,17,3,5.0,0
108595,138,7,8.0,0
108596,283,6,11.0,0
108597,154,3,9.0,0
108598,102,6,12.0,0
108599,23,9,15.0,0
108600,344,3,6.0,1
108601,162,5,8.0,0
108602,198,3,4.0,0
108603,261,5,10.0,0
108604,318,7,7.0,1
108605,271,6,12.0,0
108606,467,4,4.0,1
108607,209,3,5.0,0
108608,161,5,7.0,0
108609,59,2,2.0,0
108610,82,7,14.0,0
108611,271,4,8.0,0
108612,164,12,23.0,0
108613,283,5,10.0,0
108614,13,3,7.0,0
108615,227,4,5.0,0
108616,266,6,16.0,0
108617,128,8,12.0,0
108618,48,6,9.0,0
108619,153,3,6.0,0
108620,24,4,7.0,0
108621,222,6,14.0,0
108622,128,7,14.0,0
108623,464,5,6.0,1
108624,193,5,6.0,0
108625,274,5,7.0,0
108626,414,4,7.0,1
108627,269,4,5.0,0
108628,283,6,15.0,0
108629,351,3,5.0,1
108630,141,5,6.0,0
108631,243,6,12.0,0
108632,190,10,21.0,0
108633,244,11,20.0,0
108634,378,8,21.0,1
108635,477,5,8.0,1
108636,13,5,10.0,0
108637,90,5,6.0,0
108638,170,10,21.0,0
108639,30,7,13.0,0
108640,63,8,13.0,0
108641,553,3,5.0,1
108642,391,1,2.0,1
108643,388,3,6.0,1
108644,6,8,12.0,0
108645,29,2,6.0,0
108646,142,5,13.0,0
108647,294,6,11.0,1
108648,444,2,3.0,1
108649,22,4,5.0,0
108650,47,3,6.0,0
108651,174,6,11.0,0
108652,80,9,20.0,0
108653,124,6,10.0,0
108654,300,4,5.0,1
108655,124,7,16.0,0
108656,27,10,19.0,0
108657,177,3,10.0,0
108658,159,6,14.0,0
108659,478,2,4.0,1
108660,56,5,12.0,0
108661,720,3,3.0,1
108662,262,8,15.0,0
108663,242,3,6.0,0
